Timestamp(ms E-10)	acc_X	acc_Y	acc_Z	
4256040	-0.544442	0.177314	9.76767
4256050	-0.607124	0.186967	9.77326
4256060	-0.597843	0.198852	9.86403
4256070	-0.552951	0.183783	9.8337
4256080	-0.558521	0.165073	9.84814
4256090	-0.573134	0.179466	9.85168
4256100	-0.605275	0.197854	9.8255
4256110	-0.591732	0.19825	9.84058
4256120	-0.563049	0.198308	9.84227
4256130	-0.579517	0.194489	9.87951
4256140	-0.586945	0.179193	9.84135
4256150	-0.574185	0.168212	9.7852
4256160	-0.674026	0.124866	9.7709
4256170	-0.512841	0.199862	9.71655
4256180	-0.467431	0.201057	9.76207
4256190	-0.616142	0.136479	9.85024
4256200	-0.5333	0.19311	9.8251
4256210	-0.535943	0.173056	9.78733
4256220	-0.569933	0.158934	9.79522
4256230	-0.579502	0.177979	9.79417
4256240	-0.559057	0.196475	9.77109
4256250	-0.52824	0.181254	9.73517
4256260	-0.522918	0.157187	9.72657
4256270	-0.543361	0.133926	9.74978
4256280	-0.533797	0.129179	9.75046
4256290	-0.529285	0.134078	9.75537
4256300	-0.544423	0.129648	9.76888
4256310	-0.552661	0.148085	9.74411
4256320	-0.58056	0.181026	9.72733
4256330	-0.601019	0.200665	9.74945
4256340	-0.568877	0.199134	9.68945
4256350	-0.520004	0.18921	9.67352
4256360	-0.484691	0.200164	9.72773
4256370	-0.521599	0.185176	9.70212
4256380	-0.565689	0.190345	9.71844
4256390	-0.559586	0.187186	9.78082
4256400	-0.564089	0.158455	9.77652
4256410	-0.557714	0.162498	9.74821
4256420	-0.591711	0.16744	9.75561
4256430	-0.602081	0.196388	9.76855
4256440	-0.565436	0.201965	9.79916
4256450	-0.540201	0.196635	9.77696
4256460	-0.516826	0.204251	9.70191
4256470	-0.546292	0.166428	9.71543
4256480	-0.557436	0.133776	9.74419
4256490	-0.556661	0.168984	9.8148
4256500	-0.60102	0.179042	9.83576
4256510	-0.629961	0.181663	9.75299
4256520	-0.599154	0.17342	9.80266
4256530	-0.532653	-0.0498829	9.65026
4256540	-0.44075	0.0340958	9.2057
4256550	-0.575781	0.26753	9.38239
4256560	-0.763324	0.242766	9.90557
4256570	-0.671944	0.173415	9.98894
4256580	-0.564878	0.113364	9.87767
4256590	-0.527464	0.19484	9.8921
4256600	-0.542096	0.235276	9.98073
4256610	-0.556948	0.199916	9.90452
4256620	-0.50673	0.177636	9.77941
4256630	-0.4969	0.168	9.77547
4256640	-0.49877	0.187922	9.8082
4256650	-0.500105	0.198066	9.83169
4256660	-0.554208	0.0897579	9.51681
4256670	-0.553432	0.0985765	9.67385
4256680	-0.507565	0.186841	10.1364
4256690	-0.568375	0.210285	9.93694
4256700	-0.610052	0.209934	9.73916
4256710	-0.54523	0.170705	9.69633
4256720	-0.514414	0.160253	9.66029
4256730	-0.553739	0.181939	9.76224
4256740	-0.5673	0.202821	9.83238
4256750	-0.543648	0.186481	9.75319
4256760	-0.514972	0.205606	9.75439
4256770	-0.535701	0.251757	9.69483
4256780	-0.571286	0.255224	9.645
4256790	-0.570751	0.228589	9.72194
4256800	-0.585611	0.195438	9.73143
4256810	-0.591983	0.181862	9.75999
4256820	-0.549751	0.168016	9.77712
4256830	-0.518665	0.147907	9.73658
4256840	-0.497956	0.149422	9.79494
4256850	-0.515494	0.182016	9.76449
4256860	-0.552406	0.176562	9.73863
4256870	-0.528774	0.186267	9.74454
4256880	-0.531692	0.185401	9.71104
4256890	-0.536727	0.156914	9.71623
4256900	-0.511224	0.146695	9.68941
4256910	-0.542038	0.152382	9.72556
4256920	-0.557997	0.183895	9.83817
4256930	-0.553494	0.212626	9.84247
4256940	-0.496058	0.0843925	9.67759
4256950	-0.470804	0.0530205	9.5703
4256960	-0.666861	0.147608	9.72786
4256970	-0.613525	0.206409	9.97249
4256980	-0.453145	0.274447	10.0183
4256990	-0.569974	0.237409	9.87898
4257000	-0.596757	0.227657	9.50128
4257010	-0.588735	0.107035	9.44764
4257020	-0.513621	0.0924578	9.99079
4257030	-0.477326	0.264641	10.1934
4257040	-0.564411	0.258327	9.95024
4257050	-0.544988	0.210925	9.77631
4257060	-0.542816	0.12194	9.65483
4257070	-0.592756	0.163511	9.60319
4257080	-0.636933	0.339929	9.78668
4257090	-0.612515	0.339385	9.95012
4257100	-0.592841	0.286746	9.94308
4257110	-0.603993	0.294785	9.88505
4257120	-0.586733	0.312535	9.83321
4257130	-0.550342	0.311258	9.78298
4257140	-0.52961	0.277198	9.75648
4257150	-0.562776	0.200743	9.7517
4257159	-0.542848	0.181348	9.73908
4257169	-0.53754	0.195413	9.7295
4257179	-0.554545	0.222997	9.68969
4257189	-0.52878	0.222189	9.65788
4257199	-0.520716	-0.00329781	9.6069
4257209	-0.519627	-0.065752	9.58949
4257219	-0.531925	0.10449	9.71785
4257229	-0.607944	0.196519	9.95878
4257239	-0.594138	0.206326	9.96887
4257249	-0.527701	0.145087	9.81235
4257259	-0.558506	0.148563	9.76281
4257269	-0.576303	0.162214	9.73759
4257279	-0.561945	0.119345	9.73952
4257289	-0.552629	0.0718193	9.74604
4257299	-0.548664	0.110328	9.75959
4257309	-0.543644	0.176948	9.75343
4257319	-0.561457	0.207108	9.81355
4257329	-0.587505	0.250936	9.84902
4257339	-0.587251	0.301037	9.75724
4257349	-0.546334	0.271293	9.71277
4257359	-0.540768	0.299535	9.69808
4257369	-0.59051	0.486192	9.72377
4257379	-0.623409	0.387991	9.80055
4257389	-0.598879	0.149465	9.79852
4257399	-0.589063	0.17796	9.79361
4257409	-0.615396	0.264812	9.83273
4257419	-0.614338	0.278622	9.81339
4257429	-0.597326	0.258364	9.76726
4257439	-0.580043	0.218915	9.71687
4257449	-0.627851	0.228352	9.71382
4257459	-0.610328	0.23389	9.7433
4257469	-0.552933	0.162507	9.74849
4257479	-0.585591	0.121383	9.81907
4257489	-0.6079	0.108511	9.87526
4257499	-0.593265	0.0416851	9.87305
4257509	-0.584211	0.00160599	9.79837
4257519	-0.580234	0.0331392	9.72634
4257529	-0.600958	0.0697565	9.66702
4257539	-0.641853	0.0470686	9.71283
4257549	-0.581279	-0.0356617	9.83284
4257559	-0.451641	-0.0902872	9.74658
4257569	-0.512262	0.0635948	9.79627
4257579	-0.685014	0.298917	10.0469
4257589	-0.706295	0.376121	10.0818
4257599	-0.64704	0.351896	9.88107
4257609	-0.630017	0.341518	9.66318
4257619	-0.650539	0.535312	9.59511
4257629	-0.560931	0.943702	9.52333
4257639	-0.78227	1.22289	9.44127
4257649	-0.880541	1.22392	9.4831
4257659	-0.707862	1.08323	9.57307
4257669	-0.765343	0.68982	9.67019
4257679	-0.688491	0.446755	9.67612
4257689	-0.592029	0.313118	9.6709
4257699	-0.605705	-0.0545311	9.84141
4257709	-0.553796	-0.375978	9.95267
4257719	-0.46525	-0.668014	10.0939
4257729	-0.444528	-0.699866	10.1531
4257739	-0.487658	-0.377685	9.88515
4257749	-0.59693	-0.0658884	9.77075
4257759	-0.650629	0.0368023	9.8698
4257769	-0.595343	-0.0812693	9.91416
4257779	-0.57887	-0.0701275	9.79098
4257789	-0.625153	0.131798	9.66879
4257799	-0.630248	0.255842	9.6701
4257809	-0.607937	0.242323	9.70034
4257819	-0.610816	0.124502	9.75557
4257829	-0.587979	0.129807	9.77584
4257839	-0.562779	0.210276	9.75146
4257849	-0.5609	0.166521	9.71933
4257859	-0.592471	0.094099	9.68596
4257869	-0.70861	0.301999	9.61191
4257879	-0.817909	0.663672	9.582
4257889	-0.79585	0.595285	9.70414
4257899	-0.65073	0.306289	9.77719
4257909	-0.540421	0.0823584	9.78461
4257919	-0.481947	-0.0492697	9.85809
4257929	-0.523949	0.0550203	9.83392
4257939	-0.691339	0.235812	9.81947
4257949	-0.809598	0.425625	9.78387
4257959	-0.729611	0.345715	9.64291
4257969	-0.520194	-0.0181904	9.76929
4257979	-0.404097	-0.147615	9.92711
4257989	-0.452679	-0.199778	9.93987
4257999	-0.495973	-0.190209	9.94184
4258009	-0.523386	-0.0214901	9.82636
4258019	-0.61138	0.222636	9.67682
4258029	-0.664579	0.427738	9.67801
4258039	-0.630604	0.475227	9.66928
4258049	-0.594991	0.443507	9.54831
4258059	-0.565185	0.278455	9.62095
4258069	-0.528516	0.205211	9.73931
4258079	-0.597356	0.373108	9.59283
4258089	-0.619655	0.353262	9.56344
4258099	-0.570262	0.33321	9.70978
4258109	-0.605141	0.543484	9.72622
4258119	-0.6418	0.592896	9.60846
4258129	-0.477278	0.270451	9.67874
4258139	-0.295742	-0.103413	9.78944
4258149	-0.343297	-0.0654993	9.78091
4258159	-0.514155	0.135949	9.82767
4258169	-0.632936	0.302173	9.80217
4258179	-0.651588	0.476044	9.70137
4258189	-0.714825	0.559997	9.62882
4258199	-0.670467	0.533083	9.69405
4258209	-0.605416	0.567439	9.73036
4258219	-0.597937	0.470895	9.6856
4258229	-0.527982	0.200199	9.72994
4258239	-0.449838	0.0349989	9.79591
4258249	-0.497934	0.0969896	9.79627
4258259	-0.591138	0.0670977	9.74866
4258269	-0.550179	-0.0891361	9.79315
4258279	-0.54682	0.135515	9.81147
4258289	-0.650788	0.449286	9.77356
4258299	-0.666473	0.483235	9.7956
4258309	-0.625314	0.510568	9.74492
4258319	-0.724967	0.679386	9.63472
4258329	-0.790559	0.669106	9.60729
4258339	-0.70951	0.554996	9.61973
4258349	-0.679494	0.549676	9.59781
4258359	-0.707026	0.313008	9.66889
4258369	-0.568504	-0.106398	9.86397
4258379	-0.508943	-0.290948	9.91981
4258389	-0.612357	-0.0514765	9.96005
4258399	-0.59969	0.13995	9.98452
4258409	-0.651748	0.170755	9.88539
4258419	-0.752447	0.297165	9.79526
4258429	-0.722443	0.320444	9.77261
4258439	-0.640601	0.220266	9.77044
4258449	-0.541455	0.0282059	9.71922
4258459	-0.495997	-0.0681391	9.68147
4258469	-0.594056	0.0662327	9.71516
4258479	-0.627039	0.172995	9.78674
4258489	-0.640067	0.215254	9.76108
4258499	-0.666913	0.276306	9.72459
4258509	-0.652597	0.359925	9.63756
4258519	-0.70148	0.415308	9.56657
4258529	-0.695326	0.266593	9.7184
4258539	-0.734628	0.252706	9.7355
4258549	-0.773948	0.298573	9.66532
4258559	-0.615847	0.086482	9.761
4258569	-0.503682	-0.140861	9.82102
4258579	-0.615746	-0.161382	9.7673
4258589	-0.759746	-0.0327282	9.76508
4258599	-0.736996	0.187073	9.7799
4258609	-0.720331	0.362366	9.73356
4258619	-0.809606	0.461548	9.6972
4258629	-0.875291	0.680064	9.66396
4258639	-0.921798	0.76039	9.63536
4258649	-0.82262	0.470441	9.67238
4258659	-0.666274	-0.00772381	9.80807
4258669	-0.652819	-0.467358	9.92534
4258679	-0.480045	-0.841606	10.0212
4258689	-0.369326	-0.787109	10.0978
4258699	-0.392296	-0.463516	10.0692
4258709	-0.468657	-0.0773506	9.87865
4258719	-0.652286	0.228547	9.7219
4258729	-0.566523	0.276509	9.7305
4258739	-0.553013	0.37956	9.65722
4258749	-0.665424	0.564127	9.60303
4258759	-0.721483	0.598975	9.66078
4258769	-0.79176	0.37198	9.55283
4258779	-0.754025	0.336725	9.47972
4258789	-0.933325	0.382578	9.59663
4258799	-1.19387	0.380598	9.70997
4258809	-1.07519	0.447938	9.72954
4258819	-1.00642	0.516509	9.61275
4258829	-0.871424	0.330392	9.60636
4258839	-0.524394	-0.137609	9.76255
4258849	-0.396321	-0.315782	9.87943
4258859	-0.438572	-0.297516	10.0337
4258869	-0.452646	-0.319291	10.1144
4258879	-0.383334	-0.296422	10.075
4258889	-0.183033	-0.424471	10.0996
4258899	-0.181443	-0.38928	9.98447
4258909	-0.404124	-0.0592594	9.83911
4258919	-0.541517	0.180737	9.71535
4258929	-0.57533	0.407378	9.62661
4258939	-0.480009	0.464894	9.63553
4258949	-0.352234	0.384733	9.66891
4258959	-0.255576	0.427338	9.65446
4258969	-0.388368	0.431344	9.62749
4258979	-0.400338	0.465791	9.66878
4258989	-0.395625	0.632631	9.66483
4258999	-0.597333	0.294287	9.68059
4259009	-0.502654	-0.033927	9.71356
4259019	-0.392624	0.428533	9.70353
4259029	-0.412413	0.740777	9.78973
4259039	-0.425375	0.599348	9.85449
4259049	-0.431116	0.385679	9.70712
4259059	-0.455748	0.236022	9.638
4259069	-0.511102	-0.175223	9.78334
4259079	-0.415955	-0.368007	9.88913
4259089	-0.382891	-0.0389214	9.88749
4259099	-0.538533	-0.0237093	9.92558
4259109	-0.603854	-0.0484114	9.89377
4259119	-0.481562	0.312748	9.8394
4259129	-0.432554	0.609972	9.89668
4259139	-0.55481	0.175105	9.86716
4259149	-0.473385	-0.167579	9.70914
4259159	-0.441571	-0.0116882	9.64989
4259169	-0.550727	-0.0507593	9.80167
4259179	-0.510878	-0.0921049	9.86224
4259189	-0.451522	0.271852	9.73263
4259199	-0.571063	0.359967	9.6376
4259209	-0.761014	-0.141401	9.62008
4259219	-0.721054	-0.45921	9.68767
4259229	-0.527598	-0.107542	9.81877
4259239	-0.532087	0.461638	9.88029
4259249	-0.605474	0.688814	9.81303
4259259	-0.545143	0.613876	9.68032
4259269	-0.515254	0.265485	9.67186
4259279	-0.478766	0.00425434	9.71399
4259289	-0.514602	-0.0519133	9.75619
4259299	-0.747601	-0.522559	9.82111
4259309	-0.665268	-1.07244	9.39684
4259319	-0.661873	-0.259057	9.30969
4259329	-0.854397	0.924903	9.53987
4259339	-1.06878	1.00223	9.76826
4259349	-1.12844	0.639908	10.3314
4259359	-0.722177	0.195347	10.2856
4259369	-0.600397	-0.0019865	9.65935
4259379	-0.719432	0.17424	9.46682
4259389	-0.676252	0.364174	9.80281
4259399	-0.532594	0.421541	9.80505
4259409	-0.581128	0.271836	9.73452
4259419	-0.644804	0.105612	9.76358
4259429	-0.62156	-0.237167	9.78794
4259439	-0.531539	-0.234407	9.89322
4259449	-0.602543	-0.00135517	9.86883
4259459	-0.821835	-0.197475	9.85137
4259469	-0.784364	-0.275854	9.95561
4259479	-0.527102	-0.0604687	9.97959
4259489	-0.501689	0.191824	9.77458
4259499	-0.564136	0.294477	9.68731
4259509	-0.416512	0.395118	9.70298
4259519	-0.433825	0.522923	9.66536
4259529	-0.535545	0.544954	9.59688
4259539	-0.524561	0.315566	9.57952
4259549	-0.482764	0.0420103	9.69851
4259559	-0.551295	0.0400515	9.80886
4259569	-0.637659	0.137541	9.89182
4259579	-0.679877	0.139645	9.78924
4259589	-0.656772	0.156917	9.71869
4259599	-0.800688	0.0806046	9.72168
4259609	-0.785258	0.04457	9.61869
4259619	-0.647724	0.109513	9.72996
4259629	-0.724735	0.0689135	9.82174
4259639	-0.652175	-0.0695391	9.81523
4259649	-0.776148	-0.19861	9.80644
4259659	-0.954663	-0.0765123	9.73566
4259669	-0.708096	0.28455	9.86012
4259679	-0.557046	0.443012	9.89835
4259689	-0.817229	0.257919	9.75432
4259699	-0.906706	0.221548	9.6404
4259709	-0.891298	0.216323	9.62238
4259719	-0.841887	0.170228	9.68363
4259729	-0.62753	0.0731411	9.79877
4259739	-0.509782	-0.190483	9.9315
4259749	-0.587339	-0.158992	9.85944
4259759	-0.68329	0.0484581	9.76753
4259769	-0.689668	0.0708055	9.70941
4259779	-0.79976	0.440168	9.6078
4259789	-0.828275	0.656696	9.68161
4259799	-0.827138	0.45822	9.75342
4259809	-0.804034	0.480257	9.68276
4259819	-0.746402	0.501875	9.59508
4259829	-0.807987	0.430006	9.58375
4259839	-0.65681	0.252249	9.71627
4259849	-0.667883	0.0216093	9.83582
4259859	-0.867853	-0.0293865	9.8968
4259869	-0.890694	-0.0251579	9.87629
4259879	-0.636741	-0.158355	9.8851
4259889	-0.409667	-0.166325	9.94155
4259899	-0.489957	0.0643768	9.82615
4259909	-0.660516	0.206293	9.78392
4259919	-0.629176	0.193039	9.82422
4259929	-0.526645	0.163665	9.79288
4259939	-0.660016	0.303938	9.68618
4259949	-0.795587	0.643177	9.52666
4259959	-0.709062	0.802961	9.43242
4259969	-0.544311	0.570959	9.49565
4259979	-0.415894	0.202001	9.61263
4259989	-0.35449	0.0257807	9.80652
4259999	-0.28916	0.00502586	9.92524
4260009	-0.374735	0.16923	9.82075
4260019	-0.600603	0.486418	9.73269
4260029	-0.768179	0.467134	9.72808
4260039	-0.816682	0.219542	9.7458
4260049	-0.608914	0.0283146	9.72478
4260059	-0.395936	0.0678596	9.77443
4260069	-0.525426	0.417892	9.84844
4260079	-0.678224	0.631959	9.82924
4260089	-0.573544	0.553941	9.76116
4260099	-0.408223	0.231128	9.8172
4260109	-0.359498	-0.0910625	9.89972
4260119	-0.325244	-0.0722942	9.88696
4260129	-0.357497	0.222556	9.85376
4260139	-0.640765	0.642282	9.67397
4260149	-0.721052	0.868217	9.55869
4260159	-0.868831	0.474377	9.64098
4260169	-0.911119	-0.04807	9.72797
4260179	-0.679197	-0.244484	9.87525
4260189	-0.535295	-0.134808	9.87142
4260199	-0.561156	0.14281	9.72468
4260209	-0.618515	0.802919	9.61403
4260219	-0.45139	1.27992	9.61177
4260229	-0.468213	0.816193	9.75594
4260239	-0.687089	0.252924	9.74306
4260249	-0.5038	0.149901	9.81364
4260259	-0.466146	0.288455	9.82187
4260269	-0.797911	0.429432	9.74634
4260279	-0.819193	0.506638	9.78124
4260289	-0.752285	0.55444	9.78397
4260299	-0.748535	0.469138	9.80542
4260309	-0.570424	0.0590801	9.80725
4260319	-0.532595	-0.274609	9.99899
4260329	-0.7372	-0.0302076	10.0474
4260339	-0.712646	0.374984	9.8528
4260349	-0.427918	1.00596	9.71539
4260359	-0.566482	1.50861	9.60395
4260369	-0.859317	1.24646	9.61718
4260379	-0.778961	0.896946	9.56408
4260389	-0.669112	0.492129	9.58559
4260399	-0.617501	0.251838	9.69954
4260409	-0.707298	0.327431	9.67327
4260419	-0.876001	-0.191734	9.7051
4260429	-0.687875	-1.11227	9.88724
4260439	-0.392207	-1.35731	10.1824
4260449	-0.453669	-0.445291	10.2224
4260459	-0.728446	0.668538	9.95399
4260469	-0.889277	1.11832	9.64249
4260479	-0.717218	1.27887	9.39127
4260489	-0.439316	1.02656	9.40451
4260499	-0.536414	0.738542	9.52045
4260508	-0.801348	0.438693	9.55057
4260518	-0.77706	0.143089	9.55474
4260528	-0.747033	0.0923138	9.61973
4260538	-0.759304	0.191057	9.7499
4260548	-0.916293	0.201768	9.98336
4260558	-0.9077	-0.014431	9.92266
4260568	-0.776898	0.37874	9.62976
4260578	-0.989026	0.846175	9.63399
4260588	-1.01252	0.471653	9.7231
4260598	-0.842419	0.170473	9.69312
4260608	-0.816002	0.531561	9.63787
4260618	-0.819741	0.588263	9.61716
4260628	-0.827888	0.382668	9.59807
4260638	-0.96763	0.466118	9.69254
4260648	-0.949228	0.254236	9.79905
4260658	-0.979456	0.147836	9.7428
4260668	-1.17897	0.308884	9.70314
4260678	-1.01399	0.167324	9.75933
4260688	-0.769755	-0.237467	9.77922
4260698	-0.898259	-0.31168	9.67825
4260708	-0.942216	0.000638008	9.76778
4260718	-0.818193	-0.0110788	9.86591
4260728	-0.975394	-0.0472174	9.76228
4260738	-1.07782	0.404052	9.69239
4260748	-0.806694	0.51996	9.55772
4260758	-0.858307	0.0904932	9.55129
4260768	-0.811087	0.197908	9.64663
4260778	-0.655208	0.237215	9.68816
4260788	-0.716875	-0.330606	9.86569
4260798	-0.533266	-0.567214	9.93492
4260808	-0.500679	-0.354493	9.85997
4260818	-0.615232	-0.140349	9.84303
4260828	-0.763523	0.097681	9.82825
4260838	-0.849558	0.738667	9.7164
4260848	-0.917542	1.39925	9.62416
4260858	-0.999012	1.28039	9.45563
4260868	-0.979556	1.15195	9.28376
4260878	-0.538462	0.58257	9.39089
4260888	-0.195495	-0.364903	9.63523
4260898	-0.258613	-0.675064	10.0015
4260908	-0.329349	-0.511772	10.2314
4260918	-0.377892	0.0200253	10.1388
4260928	-0.327244	0.26699	9.91158
4260938	-0.315407	-0.0746069	9.79708
4260948	-0.28582	-0.337079	9.79119
4260958	-0.257101	0.230083	9.77372
4260968	-0.202286	0.63425	9.72381
4260978	-0.268056	0.387972	9.79289
4260988	-0.233993	0.19934	9.87592
4260998	-0.214898	0.266111	9.87534
4261008	-0.616153	0.839604	9.74187
4261018	-0.724902	1.17499	9.61738
4261028	-0.295992	0.533103	9.68751
4261038	-0.0106792	-0.335541	9.84547
4261048	-0.151657	-0.463419	9.88329
4261058	-0.375268	0.169474	9.83024
4261068	-0.353971	0.668557	9.94746
4261078	-0.271646	0.692066	9.93266
4261088	-0.318235	0.358167	9.74782
4261098	-0.261794	0.0155754	9.77889
4261108	-0.158452	-0.0691557	9.82048
4261118	-0.250197	0.243414	9.73568
4261128	-0.270377	0.882465	9.73256
4261138	-0.320127	1.08819	9.75776
4261148	-0.414176	0.49377	9.82924
4261158	-0.246827	-0.19658	9.68987
4261168	-0.0932875	-0.251157	9.60501
4261178	-0.253943	-0.360111	9.82224
4261188	-0.393092	-0.467916	10.0836
4261198	-0.488857	-0.103639	10.1545
4261208	-0.439485	-0.0159206	10.0408
4261218	-0.241709	0.241364	9.84104
4261228	-0.313898	0.813682	9.65552
4261238	-0.469286	0.90062	9.51552
4261248	-0.565734	0.321599	9.62935
4261258	-0.4466	-0.119347	9.91436
4261268	-0.266207	0.39886	9.84513
4261278	-0.228398	0.856999	9.66898
4261288	-0.474273	0.752968	9.52374
4261298	-0.436049	0.126185	9.63242
4261308	-0.120133	-0.25021	9.82733
4261318	-0.215968	0.302524	9.80766
4261328	-0.51846	0.936362	9.79281
4261338	-0.661276	0.768997	9.77912
4261348	-0.515845	0.39187	9.76391
4261358	-0.433815	0.520714	9.57966
4261368	-0.537717	0.0147524	9.56733
4261378	-0.71122	-1.15291	9.79161
4261388	-0.46443	-1.35686	10.0162
4261398	-0.114225	-0.489714	10.1577
4261408	-0.478314	0.139336	9.95833
4261418	-0.69483	0.335291	9.79292
4261428	-0.391369	0.613819	9.67508
4261438	-0.243554	0.938718	9.50879
4261448	-0.430076	1.13854	9.49274
4261458	-0.585877	0.870087	9.62854
4261468	-0.603122	0.156534	9.7028
4261478	-0.655992	-0.431829	9.6384
4261488	-0.542645	-0.340769	9.8381
4261498	-0.362781	0.108044	10.0374
4261508	-0.508444	0.447508	9.8868
4261518	-0.866385	0.327724	9.68772
4261528	-0.765943	0.242475	9.52429
4261538	-0.518771	0.448552	9.55743
4261548	-0.627802	0.10442	9.71697
4261558	-0.981455	-0.192172	9.87518
4261568	-0.981389	-0.397484	10.0519
4261578	-0.852509	-0.551842	9.98242
4261588	-0.991165	-0.456442	9.80032
4261598	-0.826018	-0.333404	9.75928
4261608	-0.464674	-0.0384941	9.72067
4261618	-0.418937	0.467717	9.74387
4261628	-0.877654	0.583275	9.79491
4261638	-0.798958	0.387022	9.76641
4261648	-0.439576	0.316229	9.60357
4261658	-0.547592	0.13402	9.56848
4261668	-0.58458	0.297606	9.62409
4261678	-0.607478	0.423209	9.68625
4261688	-0.752308	-0.04603	9.80398
4261698	-0.859599	-0.700377	9.77138
4261708	-0.794324	-0.54442	9.7141
4261718	-0.707245	0.177109	9.76285
4261728	-0.910396	0.0942144	9.88163
4261738	-0.832057	-0.552414	9.95982
4261748	-0.521797	-0.677682	9.90505
4261758	-0.578852	-0.113027	9.79207
4261768	-0.763437	0.5841	9.63963
4261778	-0.798936	1.03074	9.5738
4261788	-0.767789	0.836475	9.62344
4261798	-0.749101	-0.080863	9.74788
4261808	-0.614655	-0.250227	9.83632
4261818	-0.489491	0.230964	9.81242
4261828	-0.535469	0.315809	9.77421
4261838	-0.578765	0.347001	9.68988
4261848	-0.439002	0.189496	9.68305
4261858	-0.53233	-0.209861	9.73533
4261868	-0.633185	-0.355026	9.65685
4261878	-0.280177	0.201416	9.58729
4261888	-0.270947	0.9949	9.65345
4261898	-0.606818	0.744413	9.7496
4261908	-0.488112	0.128044	9.70554
4261918	-0.45489	0.109514	9.54121
4261928	-0.595273	-0.192762	9.65973
4261938	-0.377982	-0.331884	9.80945
4261948	-0.10042	0.25949	9.80126
4261958	-0.117719	0.353928	9.76449
4261968	-0.226234	0.0956974	9.74084
